Borough,Block,Lot,CD,CT2010,CB2010,SchoolDist,Council,ZipCode,Address,BldgClass,LandUse,OwnerType,OwnerName,LotArea,HistDist,Landmark,BBL,Vacant,SoftSite,Adjacency
MN,"41","22","101","7","1003","02","1","10005",56 WILLIAM STREET,M1,"08",X,CH OUR LADY VICTORY,"6003",,,1000410022.00000000000,,,
MN,"1443","37","108","118","4000","02","5","10021",346 EAST 69 STREET,M1,"08",X,FIRST REFORMED CHURCH,"2578",,INDIVIDUAL LANDMARK,1014430037.00000000000,,,
MN,"1550","34","108","146.02","5000","02","5","10128",332 EAST 88 STREET,M3,"08",X,CHUR OF THE HOLY TRIN,"1525",,INDIVIDUAL LANDMARK,1015500034.00000000000,,,
MN,"630","26","102","75","1005","02","3","10014",149 CHRISTOPHER STREET,M1,"08",X,ARCHDIOCESE OF NEW YORK,"7897",Greenwich Village Historic District Extension,,1006300026.00000000000,,,
MN,"235","8","102","41","5002","02","1","10013",214 CENTRE STREET,M1,"08",X,AMERICAN SOCITY BDHTSOC,"2838",,,1002350008.00000000000,,,
MN,"1938","124","110","226","3001","05","9","10027",215 WEST 132 STREET,M1,"08",X,RC CHUR ST ALOYSIUS,"9067",,INDIVIDUAL LANDMARK,1019380124.00000000000,,,
MN,"780","45","105","101","1005","02","3","10001",204 WEST 31 STREET,M9,"08",,THE PROVINCE OF ST MARY OF CAPUCHIN ORDR,"9066",,,1007800045.00000000000,,"1",soft only
MN,"1495","132","108","142","1000","02","4","10028",980 PARK AVENUE,M3,"08",X,RC CH ST IGNATIUS LOY,"4334",Park Avenue Historic District,,1014950132.00000000000,,,
MN,"415","20","103","18","4000","01","1","10002",61 RIVINGTON STREET,M1,"08",,"MAROM, DAVID","3480",,,1004150020.00000000000,,,
MN,"279","68","103","27","1003","02","1","10038",2 OLIVER STREET,M2,"08",,MARINER'S TEMPLE ETAL,"1360",,,1002790068.00000000000,"1",,vacant onl
MN,"2163","41","112","263","1001","06","10","10033",655 WEST 179 STREET,M1,"08",X,WASH HGTS HELLENIC,"14175",,,1021630041.00000000000,,,
MN,"1503","31","108","160.01","2002","02","4","10128",1144 PARK AVENUE,M1,"08",X,BRICK PRESBY CHUR,"12963",Expanded Carnegie Hill Historic District,,1015030031.00000000000,,,
MN,"390","5","103","26.02","2001","01","2","10009",121 AVENUE B,M1,"08",X,>T BRIDGETS R C CHURC,"15261",,,1003900005.00000000000,,,
MN,"1868","124","107","183","6001","03","7","10025",207 WEST 96 STREET,M3,"08",X,CHURCH OF THE HOLY NAME,"3232",,,1018680124.00000000000,,,
MN,"88","4","101","21","1011","02","1","10007",18 VESEY STREET,M3,"08",,THE ROMAN CATHOLIC CHURCH OF ST. PETER,"2537",,,1000880004.00000000000,,,
MN,"2109","3","112","245","6000","06","10","10032",2005 AMSTERDAM AVENUE,M1,"08",,AME ZION CHURCH ON THE HILL,"6311",,,1021090003.00000000000,,,
MN,"940","1","106","78","5002","02","2","10016",622 2 AVENUE,M1,"08",X,DIOC ARMENIAN CHURCH,"26465",,,1009400001.00000000000,"1",,vacant onl
MN,"1213","54","107","169","4001","03","6","10024",150 WEST 83 STREET,M1,"08",X,REDEEMER PRESBYTERIAN CHURCH OF NEW YORK  CITY,"8118",,,1012130054.00000000000,,,
MN,"2176","30","112","265","4001","06","10","10033",715 WEST 179 STREET,M1,"08",X,HOLYROOD EPIS CHUR,"17225",,,1021760030.00000000000,,,
MN,"1414","35","108","110","3002","02","4","10022",228 EAST 60 STREET,M1,"08",X,ALL SAINTS CHURCH,"7244",,,1014140035.00000000000,,,
MN,"376","63","103","26.02","1002","01","2","10009",701 EAST 6 STREET,M1,"08",,IGLESIA PENTACOSTALETAL,"2108",,,1003760063.00000000000,"1",,vacant onl
MN,"1516","56","108","148.02","3001","02","4","10128",124 EAST 88 STREET,M1,"08",X,IMMANUEL EVANGELICAL LUTHERAN CHURCH,"6769",,,1015160056.00000000000,,,
MN,"1241","20","107","179","6000","03","6","10025",2504 BROADWAY,M1,"08",X,EV LUTH CH OF THE ADV,"5500",,,1012410020.00000000000,,,
MN,"2079","49","109","233","3000","06","7","10031",536 WEST 148 STREET,M1,"08",X,JEHOVAH BPTST CHRCHETAL,"1699",,,1020790049.00000000000,,,
MN,"2064","50","109","231","2000","06","7","10031",450 WEST 150 STREET,M4,"08",X,"THE COMMUNITY OF THE HOLY SPIRIT, INC.","3330",,,1020640050.00000000000,,,
MN,"939","17","106","70","6000","02","2","10016",325 EAST 33 STREET,M4,"08",X,THE CHURCH OF THE SCARED HEART OF J,"7406",,,1009390017.00000000000,,,
MN,"613","23","102","73","6000","02","3","10014",224 WEST 11 STREET,M9,"08",X,"RECTOR, CHURCH WARDENS AND VESTRYMEN OF","12100",Greenwich Village Historic District,,1006130023.00000000000,,,
MN,"1627","48","111","166","3001","02","5","10029",156 EAST 100 STREET,M1,"08",,"1559 LEXINGTON AVENUE REALTY, LLC","2523",,,1016270048.00000000000,,"1",soft only
MN,"1628","69","111","166","6000","04","8","10029",110 EAST 101 STREET,M9,"08",,ST PETERS BAPTIST CHR,"1615",,,1016280069.00000000000,,,
MN,"1752","1","111","206","1004","05","9","10035",2061 5 AVENUE,M1,"08",X,ST ANDREWS EPISCOPAL CHURCH,"15987",,INDIVIDUAL LANDMARK,1017520001.00000000000,,,
MN,"2131","4","112","261","1001","06","10","10033",1290 ST NICHOLAS AVENUE,M3,"08",X,RC CHUR OF INCARNATIO,"2500",,,1021310004.00000000000,,,
MN,"293","7","103","16","3003","02","1","10002",20 ELDRIDGE STREET,M1,"08",X,BUDDHIST ASSOCIATIONOF NEW YORK INC.,"2202",,,1002930007.00000000000,,,
MN,"2045","24","110","259","1003","05","9","10039",88 BRADHURST AVENUE,M1,"08",X,NY CONG OF JEHOVHS WI,"7500",,,1020450024.00000000000,,,
MN,"2114","50","112","241","3000","06","7","10032",505 WEST 155 STREET,M1,"08",X,FILE CHAPEL BPTST CHURCH,"5995",,,1021140050.00000000000,,,
MN,"2221","8","112","291","7000","06","10","10034",159 SHERMAN AVENUE,M1,"08",X,LA IGLESIA DE CRISTOETC,"4000",,,1022210008.00000000000,,,
MN,"460","23","103","38","3000","01","2","10003",224 EAST 5 STREET,M1,"08",X,"AHRC NYC NEW PROJECTS, INC.","3824",East Village / Lower East Side Historic District,,1004600023.00000000000,,,
MN,"592","71","102","71","5004","02","3","10014",365 AVENUE OF THE AMER,M1,"08",X,RC CHUR ST JOSEPH,"6725",Greenwich Village Historic District,,1005920071.00000000000,,,
MN,"466","25","103","40","3000","01","2","10003",232 EAST 11 STREET,M3,"08",X,ST MARKS PROT EPIS CH,"3001",St. Mark's Historic District,,1004660025.00000000000,,,
MN,"175","22","101","33","1003","02","1","10013",47 WHITE STREET,M1,"08",X,CIVIC CENTRE SYNAGOGU,"4996",Tribeca East Historic District,,1001750022.00000000000,,,
MN,"1238","36","107","179","7001","03","6","10024",630 AMSTERDAM AVENUE,M1,"08",X,"PLAZA JEWISH COMMUNITY CHAPEL, INC.","3525",,,1012380036.00000000000,,,
MN,"605","31","102","69","1000","02","3","10014",487 HUDSON STREET,M1,"08",X,THE BOARD OF MANAGERS OF THE DIOCESAN MI SSIONARY ETC.,"22904",Greenwich Village Historic District,,1006050031.00000000000,,,
MN,"1061","7","104","133","3000","02","3","10019",457 WEST 51 STREET,M3,"08",X,RC CH SACRED HEART JE,"3013",,,1010610007.00000000000,,,
MN,"206","1","102","41","5004","02","1","10013",113 BAXTER STREET,M1,"08",X,CHURCH MOST PRECIOUS,"7535",,,1002060001.00000000000,,,
MN,"1928","41","110","222","1003","05","9","10027",214 WEST 123 STREET,M1,"08",X,RESCUE BAPTIST CHURCH,"1682",,,1019280041.00000000000,,,
MN,"1724","69","110","208","3001","05","9","10027",338 LENOX AVENUE,M1,"08",X,HARLEM CHURCH OF CHRIST,"4292",,,1017240069.00000000000,"1",,vacant onl
MN,"521","43","102","55.02","2009","02","1","10012",18 BLEECKER STREET,M2,"08",X,OUR LADY OF LORETO,"8127",NoHo East Historic District,,1005210043.00000000000,,,
MN,"306","3","103","16","2001","02","1","10002",66 FORSYTH STREET,M1,"08",X,LA PENTECOSTAL CHURCH,"1675",,,1003060003.00000000000,,,
MN,"1535","33","108","154","8000","02","5","10128",234 EAST 90 STREET,M1,"08",X,C O O LADY GOOD COUNS,"11195",,,1015350033.00000000000,,,
MN,"344","60","103","22.01","2000","01","2","10002",99 PITT STREET,M1,"08",X,R C CH LADY OF SORROW,"19263",,,1003440060.00000000000,,,
MN,"93","29","101","15.01","1013","02","1","10038",47 BEEKMAN STREET,M1,"08",X,WALL STREET SYNAGOGUE,"2345",,,1000930029.00000000000,,,
MN,"1566","145","108","144.02","1000","02","5","10128",404 EAST 87 STREET,M3,"08",X,CHUR ST JOSEPH YORKVI,"2215",,,1015660145.00000000000,,,
MN,"1630","25","111","166","2000","04","8","10029",163 EAST 102 STREET,M1,"08",X,2ND SPANISH BAPTIST C,"5450",,,1016300025.00000000000,,,
MN,"441","12","103","34","4000","01","2","10009",414 EAST 14 STREET,M3,"08",X,CH OF IMMACULATE CNCE,"4225",,INDIVIDUAL LANDMARK,1004410012.00000000000,,,
MN,"1639","21","111","172","1000","04","8","10029",163 EAST 111 STREET,M1,"08",,FIRST SPANISH ETAL,"6800",,,1016390021.00000000000,,,
MN,"2050","42","109","227","2000","06","7","10031",351 CONVENT AVENUE,M1,"08",X,CONVENT AVE BAPT CHUR,"11690",Hamilton Heights Historic District,,1020500042.00000000000,,,
MN,"1023","11","105","131","2003","02","3","10019",217 WEST 51 STREET,M1,"08",X,WORLD CHALLENGE INC,"23650",,INDIVIDUAL AND INTERIOR LANDMARK,1010230011.00000000000,,,
MN,"1021","9","105","125","1002","02","3","10019",239 WEST 49 STREET,M3,"08",X,ROMAN CATHOLIC CHURCH,"1485",,,1010210009.00000000000,,,
MN,"374","47","103","26.01","1001","01","2","10009",345 EAST 4 STREET,M1,"08",,MURILLO PATRICIO CUBILL,"2308",,,1003740047.00000000000,,,
MN,"1792","1","111","242","3002","05","8","10035",2341 3 AVENUE,M1,"08",X,KINGS CHAPEL LIGHTHOUSE,"13000",,,1017920001.00000000000,,,
MN,"1730","65","110","212","4001","05","9","10037",58 WEST 135 STREET,M1,"08",,EMPIRE DEVELOPMENT FUND 4 LLC,"8743",,,1017300065.00000000000,,,
MN,"504","25","102","49","2000","02","3","10012",190 PRINCE STREET,M4,"08",,190 PRINCE ST. LLC,"4620",Sullivan-Thompson Historic District,,1005040025.00000000000,,,
MN,"1246","12","107","171","4000","03","6","10024",353 WEST 84 STREET,M3,"08",X,CONG BENI ISRAEL,"1635",Riverside-West End Historic District Extension I,,1012460012.00000000000,,,
MN,"435","52","103","32","1001","01","2","10009",101 EAST 7 STREET,M3,"08",X,RC CHUR ST STANISLAUS,"1966",East Village / Lower East Side Historic District,,1004350052.00000000000,,,
MN,"1720","33","110","200","1000","03","9","10027",214 LENOX AVENUE,M1,"08",,TRIUMPH BAPTIST CHURCH,"1600",Mount Morris Park Historic District,,1017200033.00000000000,,,
MN,"1675","33","111","164","1000","04","8","10029",342 EAST 104 STREET,M1,"08",,EAST HARLEM SCHOLARS HS LLC,"10092",,,1016750033.00000000000,,,
MN,"1948","4","110","257","2002","03","9","10027",81 MORNINGSIDE AVENUE,M3,"08",X,CHUR OF THE MASTERS I,"6000",,,1019480004.00000000000,,,
MN,"271","57","103","6","4001","02","1","10002",152 HENRY STREET,M1,"08",X,CHUNG TE BUDDIST ASSN NY,"4433",,,1002710057.00000000000,,,
MN,"693","31","104","99","1034","02","3","10011",185 10 AVENUE,M1,"08",X,RC CHUR GUARDIAN ANGE,"5867",,,1006930031.00000000000,,"1",soft only
MN,"387","127","103","26.01","2000","01","2","10009",636 EAST 6 STREET,M1,"08",X,CHURCH OF GOD OF EAST SIXTH STREET,"2037",,,1003870127.00000000000,,,
MN,"1723","64","110","200","2000","05","9","10027",70 WEST 126 STREET,M1,"08",X,MNYS WEST 126TH LLC,"1249",,,1017230064.00000000000,,,
MN,"629","18","102","77","3000","02","3","10014",330 WEST 14 STREET,M1,"08",X,RC CHURCH ST BERNARD,"10000",,,1006290018.00000000000,,,
MN,"1412","5","108","140","4001","02","4","10075",103 EAST 77 STREET,M1,"08",X,8TH CHURCH OF CHRIST,"10217",,,1014120005.00000000000,,,
MN,"2064","1","109","231","2000","06","7","10031",1801 AMSTERDAM AVENUE,M1,"08",X,NCT UN HOLY CH AMERIC,"14988",,,1020640001.00000000000,,,
MN,"731","54","104","103","1001","02","3","10001",414 WEST 34 STREET,M1,"08",P,THE CHURCH OF ST. MICHAEL,"31175",,,1007310054.00000000000,"1",,vacant onl
MN,"1913","15","110","224","1001","05","9","10027",131 WEST 128 STREET,M1,"08",X,"GLENDALE BAPTIST CHURCH, INC.","3397",,,1019130015.00000000000,,,
MN,"1630","59","111","166","4000","04","8","10029",1630 LEXINGTON AVENUE,M1,"08",X,GREEK ORTHODOX CHURCH OF ST GEORGE,"4486",,,1016300059.00000000000,,,
MN,"2050","183","109","227","2000","06","7","10030",409 WEST 141 STREET,M1,"08",X,ST JAMES PRESBY CHUR,"17195",Hamilton Heights Historic District,,1020500183.00000000000,,,
MN,"1060","20","104","133","3001","02","3","10019",423 WEST 50 STREET,M9,"08",,HERMETIC SCTY MNHTNORGN,"1674",,,1010600020.00000000000,,,
MN,"1039","12","104","127","1000","02","3","10036",349 WEST 48 STREET,M9,"08",X,CHURCH SCIENTOLOGY OF NY,"3013",,,1010390012.00000000000,,,
MN,"1043","51","104","133","5001","02","3","10019",342 WEST 53 STREET,M1,"08",X,RC CHUR ST BENEDICT M,"4020",,,1010430051.00000000000,,,
MN,"2180","135","112","271","4001","06","10","10033",89 BENNETT AVENUE,M1,"08",X,CONGREGATION KHAL ADATH JESHURUN IN,"19375",,,1021800135.00000000000,,,
MN,"780","26","105","101","1005","02","3","10001",209 WEST 30 STREET,M1,"08",X,CH ST JOHN BAPTIST,"19550",,,1007800026.00000000000,,"1",soft only
MN,"563","49","102","61","2000","02","2","10003",53 EAST 11 STREET,M1,"08",X,SPIRITUAL ASSY BAHANYC,"3543",,,1005630049.00000000000,,,
MN,"737","43","104","115","2004","02","3","10018",408 WEST 40 STREET,M2,"08",X,METRO BAPTIST CH /NYC,"4354",,,1007370043.00000000000,,,
MN,"817","80","105","54","2000","02","3","10011",46 WEST 16 STREET,M1,"08",X,CHURCH ST FRANCIS XAVIER,"13725",,,1008170080.00000000000,,,
MN,"605","38","102","69","1000","02","3","10014",477 HUDSON STREET,M3,"08",X,THE BOARD OF MANAGERS OF THE DIOCESAN MI SSIONARY ETC.,"7227",Greenwich Village Historic District,,1006050038.00000000000,"1",,vacant onl
MN,"454","40","103","40","6001","01","2","10003",207 1 AVENUE,M1,"08",X,SLAVIC RLTY CHUR,"1720",,,1004540040.00000000000,,,
MN,"2058","32","109","227","1002","06","7","10031",469 WEST 142 STREET,M2,"08",,RC CH OUR LADY OF LOU,"1898",Hamilton Heights Historic District Extension,,1020580032.00000000000,,,
MN,"1645","45","111","182","3001","04","8","10035",162 EAST 118 STREET,M1,"08",X,MISSN CRISTIANA REHOB,"3364",,,1016450045.00000000000,,,
MN,"355","41","103","30.01","3001","01","2","10002",172 NORFOLK STREET,M1,"08",,ARBOL 172 CORP.,"7500",,INDIVIDUAL LANDMARK,1003550041.00000000000,,,
MN,"812","62","105","109","1008","02","3","10018",126 WEST 37 STREET,M1,"08",X,HOLY INNOCENTS RC CHU,"8525",,,1008120062.00000000000,,,
MN,"1170","28","107","167","5001","03","6","10024",207 WEST 78 STREET,M9,"08",X,CHEVRAT PINTO INC.,"1941",,,1011700028.00000000000,,,
MN,"1630","60","111","166","4000","04","8","10029",140 EAST 103 STREET,M3,"08",X,GR ORTH COMM ST GEORG,"1122",,,1016300060.00000000000,,,
MN,"1722","13","110","200","2001","05","9","10027",43 WEST 124 STREET,M1,"08",X,GREATER CALVARY BAPT,"16400",,,1017220013.00000000000,"1",,vacant onl
MN,"1789","34","111","242","3009","05","8","10035",232 EAST 125 STREET,M9,"08",X,CHURCH OF SCIENTOLOGY RELIGIOUS TRUST,"2523",,,1017890034.00000000000,,,
MN,"772","66","104","91","4000","02","3","10011",238 WEST 23 STREET,M1,"08",X,CONG EMUNATH ISRAEL,"4871",,,1007720066.00000000000,,,
MN,"1902","6","110","218","1000","03","9","10026",155 WEST 117 STREET,M1,"08",X,THE FAITH MISSION BPTST,"2523",,,1019020006.00000000000,,,
MN,"1631","31","111","166","1001","04","8","10029",165 EAST 103 STREET,M1,"08",X,THY WILL BE DONE] CHRISTIAN MIN.,"2523",,,1016310031.00000000000,"1",,vacant onl
MN,"2157","82","112","269","6001","06","10","10033",436 AUDUBON AVENUE,M1,"08",X,HUDSON VIEW SPANISHCONGREGATION OF JEHOV AH'S WITN,"5050",,,1021570082.00000000000,,,
MN,"1911","155","110","224","2001","05","9","10027",152 WEST 127 STREET,M1,"08",,WHITE ROCK BAPTIST CHURC,"2748",,,1019110155.00000000000,,,
MN,"2128","36","112","253","1001","06","10","10032",512 WEST 172 STREET,M1,"08",X,IGLESIA ALIANZA ETC,"1000",,,1021280036.00000000000,,,
MN,"1860","1","107","189","5000","03","7","10025",921 AMSTERDAM AVENUE,M1,"08",X,WEST END PRESBYTERIAN CHURCH,"10092",,,1018600001.00000000000,,,
MN,"2074","16","109","229","2001","06","7","10031",523 WEST 142 STREET,M9,"08",X,ARCHDIOCESE/NEW YORK,"5795",,,1020740016.00000000000,,,
MN,"902","13","106","64","2000","02","2","10010",217 EAST 21 STREET,M9,"08",X,MISSIONARY SISTERS OF THE SACRED HEART/I LLINOIS,"5328",,,1009020013.00000000000,,,
MN,"1983","11","109","219","4002","05","7","10027",521 WEST 126 STREET,M3,"08",X,ST MARYS PROT EPIS CH,"12391",,INDIVIDUAL LANDMARK,1019830011.00000000000,,,
MN,"1938","15","110","226","3001","05","9","10027",249 WEST 132 STREET,M1,"08",X,ST PAULS COLORED CH,"3947",,,1019380015.00000000000,,,
MN,"884","30","106","72","4002","02","2","10016",141 EAST 28 STREET,M1,"08",X,ST STEPHENS RC CHURCH,"29131",,INDIVIDUAL LANDMARK,1008840030.00000000000,,,
MN,"1726","1","110","208","2002","05","9","10027",360 LENOX AVENUE,M1,"08",X,CORPORATION OF THE PRESIDING BISHOP,"1869",,,1017260001.00000000000,,,
MN,"1726","2","110","208","2002","05","9","10027",362 LENOX AVENUE,M1,"08",X,CORPORATION OF THE PRESIDING BISHOP,"2813",,,1017260002.00000000000,,,
MN,"1726","3","110","208","2002","05","9","10027",366 LENOX AVENUE,M1,"08",X,CORPORATION OF THE PRESIDING BISHOP,"2813",,,1017260003.00000000000,,,
MN,"1862","10","107","193","6000","03","7","10025",163 WEST 107 STREET,M1,"08",X,SINAI PENTACOSTAL ETAL,"2523",,,1018620010.00000000000,,,
MN,"1122","36","107","153","5000","03","6","10023",99 CENTRAL PARK WEST,M1,"08",,CONG SHAREITH ISRAEL,"10845",Upper West Side / Central Park West Historic District,INDIVIDUAL LANDMARK,1011220036.00000000000,"1",,vacant onl
MN,"629","21","102","77","3000","02","3","10014",328 WEST 14 STREET,M3,"08",X,RC CH ST BERNARD,"2581",,,1006290021.00000000000,,,
MN,"1057","27","104","127","3000","02","3","10036",409 WEST 47 STREET,M1,"08",X,CALVARY CHRISTIAN CHURCH,"2513",,,1010570027.00000000000,,,
MN,"733","62","104","111","2002","02","3","10018",446 WEST 36 STREET,M9,"08",X,METROPOLITAN CMMNTYETC,"2468",,,1007330062.00000000000,,,
MN,"387","42","103","26.01","2000","01","2","10009",289 EAST 4 STREET,M1,"08",,"IGLESIA PENTECOSTAL CAMINO A DAMASCO, IN C.","2645",,,1003870042.00000000000,,,
MN,"1806","31","111","178","1000","04","8","10035",444 EAST 119 STREET,M3,"08",X,RC CHUR HOLY ROSARY,"2523",,,1018060031.00000000000,,,
MN,"1230","23","107","171","2001","03","6","10024",213 WEST 82 STREET,M3,"08",X,RC CHUR HOLY TRINITY,"5000",,,1012300023.00000000000,,,
MN,"1795","12","111","188","1000","04","8","10035",325 EAST 118 STREET,M1,"08",X,"325 EAST 118TH STREET HOLDING, LLC","7569",,,1017950012.00000000000,"1",,vacant onl
MN,"1788","15","111","194","4000","05","8","10035",237 EAST 123 STREET,M1,"08",X,GREATER NEW YORK CORP,"5050",,,1017880015.00000000000,"1",,vacant onl
MN,"889","53","106","72","6000","02","2","10016",152 EAST 34 STREET,M1,"08",X,ARMENIAN EVANGELICAL,"3547",,,1008890053.00000000000,,,
MN,"1722","19","110","200","2001","05","9","10027",41 WEST 124 STREET,M9,"08",X,ANTIOCH CHRCH OF GDETAL,"2523",,,1017220019.00000000000,,,
MN,"1770","79","111","196","2000","04","8","10035",5 SYLVAN COURT,M3,"08",X,REF DUTCH CHOR OF HAR,"690",,,1017700079.00000000000,,,
MN,"1443","38","108","118","4000","02","5","10021",344 EAST 69 STREET,M3,"08",X,1ST MAGYAR REFORMED C,"1289",,,1014430038.00000000000,,,
MN,"2157","77","112","269","6001","06","10","10033",580 WEST 187 STREET,M1,"08",X,HOLY CROSS CH ARMENIA,"5000",,,1021570077.00000000000,,,
MN,"1559","9","108","136","4001","02","5","10075",413 EAST 79 STREET,M3,"08",X,ST MONICAS ROMAN,"2554",,,1015590009.00000000000,,,
MN,"2134","39","112","241","2001","06","7","10032",624 WEST 156 STREET,M1,"08",X,CHUR OUR LADY ESPERAN,"4996",Audubon Terrace Historic District,,1021340039.00000000000,"1",,vacant onl
MN,"1756","38","111","206","2000","05","9","10037",60 EAST 132 STREET,M1,"08",X,SAINTS HOME CHURCH OF GOD IN CHRIST,"2566",,,1017560038.00000000000,,"1",soft only
MN,"455","24","103","40","6000","01","2","10003",336 EAST 14 STREET,M1,"08",X,TOWN & VILLAGE CONSER,"6195",,INDIVIDUAL LANDMARK,1004550024.00000000000,,,
MN,"1234","64","107","175","5001","03","6","10024",550 WEST END AVENUE,M3,"08",X,ST PAULS M E CHURCH,"2200",Riverside-West End Historic District Extension I,,1012340064.00000000000,,,
MN,"1057","129","104","127","3000","02","3","10036",405 WEST 47 STREET,M9,"08",X,CALVARY CHRISTIAN CHURCH,"2008",,,1010570129.00000000000,,,
MN,"1976","9","109","203","1000","03","7","10027",529 WEST 121 STREET,M3,"08",X,RC CHUR CORPUS CHRIST,"2321",,,1019760009.00000000000,,"1",soft only
MN,"557","1","102","61","3004","02","2","10003",788 BROADWAY,M1,"08",X,THE RECTOR CHURCH,"35915",,INDIVIDUAL LANDMARK,1005570001.00000000000,,,
MN,"1955","20","110","215","1000","05","9","10027",306 WEST 129 STREET,M1,"08",X,NEW YRK CONGRGATIONETAL,"2498",,,1019550020.00000000000,"1",,vacant onl
MN,"1347","32","106","108","5000","02","5","10022",348 EAST 55 STREET,M3,"08",X,ROMAN CATHOLIC CHURCH,"2242",,,1013470032.00000000000,,,
MN,"2145","35","112","263","5000","06","10","10033",96 WADSWORTH AVENUE,M1,"08",,"LA PRIMERA IGLESIA BAUTISTA HISPANA DE M ANHATTAN, INC","2500",,,1021450035.00000000000,,,
MN,"1645","40","111","182","3001","04","8","10035",2158 3 AVENUE,M9,"08",,2037 THIRD AVENUE INC,"2500",,,1016450040.00000000000,,,
MN,"1879","44","107","195","4000","03","7","10025",218 WEST 108 STREET,M4,"08",X,RC CHUR OF ASCENSION,"2500",,,1018790044.00000000000,,,
MN,"1751","120","111","206","2005","05","9","10035",1981 MADISON AVENUE,M1,"08",X,MET COMM METH CHURCH,"1320",,,1017510120.00000000000,"1",,vacant onl
MN,"2030","54","110","232","4001","05","9","10039",258 WEST 145 STREET,M1,"08",X,ST PAUL'S COMMUNITY CHURCH,"7494",,,1020300054.00000000000,,,
MN,"1791","44","111","242","3007","05","8","10035",2327 3 AVENUE,M1,"08",X,UNITED MORAVIAN CHURCH,"13000",,,1017910044.00000000000,"1",,vacant onl
MN,"1667","37","111","188","4001","04","8","10035",220 EAST 118 STREET,M1,"08",,118 STANDARD REALTY LLC,"5046",,,1016670037.00000000000,,"1",soft only
MN,"300","12","103","16","3000","02","1","10002",58 ELDRIDGE STREET,M9,"08",X,CHURCH OF THE UNITED BRETHREN IN   CHRIS T,"1385",,,1003000012.00000000000,,,
MN,"286","34","103","2.01","1000","01","1","10002",233 EAST BROADWAY,M9,"08",X,BETH CHASIDAM DE POLAND,"2071",,,1002860034.00000000000,"1",,vacant onl
MN,"1433","127","108","134","4000","02","4","10075",1515 2 AVENUE,M1,"08",X,CONG SHAARAY TEFILA,"10710",,,1014330127.00000000000,,,
MN,"273","30","103","6","1002","02","1","10002",138 HENRY STREET,M9,"08",X,TRINITY ASSEMBLY OF GOD,"2383",,,1002730030.00000000000,,,
MN,"1868","129","107","183","6001","03","7","10025",204 WEST 97 STREET,M9,"08",,ARCHDIOCESE OF NEW YORK,"1625",,,1018680129.00000000000,,,
MN,"1550","35","108","146.02","5000","02","5","10128",312 EAST 88 STREET,M1,"08",X,CHURCH OF THE HOLY TR,"27053",,INDIVIDUAL LANDMARK,1015500035.00000000000,,,
MN,"279","62","103","27","1003","02","1","10038",7 EAST BROADWAY,M9,"08",X,"TRANS WORLD BUDDHISTASSOCIATION, INC.","2238",,,1002790062.00000000000,"1",,vacant onl
MN,"273","18","103","6","1002","02","1","10002",193 MADISON STREET,M2,"08",X,LOWER MANHATTAN SPANISH CONG OF JEHOVAH' S WITNESS,"2383",,,1002730018.00000000000,,,
MN,"1913","46","110","224","1001","05","9","10027",130 WEST 129 STREET,M1,"08",X,PHROPHETIC CHUR OF GO,"2498",,,1019130046.00000000000,,,
MN,"2237","18","112","295","2001","06","10","10034",12 CUMMING STREET,M1,"08",,THE BOARD OF MANAGERS OF THE DIOCESAN MI SSIONARY A,"8562",,,1022370018.00000000000,,,
MN,"1908","32","110","222","2002","05","9","10027",269 LENOX AVENUE,M3,"08",X,CP 7TH DAY ADVENTIST,"1500",Mount Morris Park Historic District,,1019080032.00000000000,,,
MN,"375","29","103","26.01","1000","01","2","10009",740 EAST 6 STREET,M3,"08",X,"HOPE- LIFE NOAH'S ARK CHURCH, INC.","2135",,,1003750029.00000000000,,,
MN,"2063","1","109","231","2001","06","7","10031",1781 AMSTERDAM AVENUE,M1,"08",X,FIRST CALVARY BAPTIST CHURCH OF HARLEM.  INC,"2492",,,1020630001.00000000000,,,
MN,"1721","31","110","200","2003","05","9","10027",36 WEST 123 STREET,M9,"08",X,BETHELITE COMMUNITY BAPTIST CHURCH,"3633",Mount Morris Park Historic District,,1017210031.00000000000,,,
MN,"1843","41","107","193","2000","03","7","10025",14 WEST 108 STREET,M1,"08",X,SOUTHERN BAPTIST CHURCH,"7569",,,1018430041.00000000000,,,
MN,"2041","60","110","221.02","1004","05","9","10030",308 WEST 139 STREET,M1,"08",X,GRACE CONG CH OF HARLEM,"4996",,,1020410060.00000000000,,,
MN,"1774","9","111","196","3001","05","9","10035",115 EAST 125 STREET,M1,"08",X,LATIN AMERICA PENTECOSTAL CHURCH,"5000",,,1017740009.00000000000,,,
MN,"1960","30","110","221.02","2003","05","9","10030",28 EDGECOMBE AVENUE,M1,"08",X,NORTH-EASTERN CONFERENCE CORP OF 7-DAY A DVENTISTS,"1800",,,1019600030.00000000000,"1",,vacant onl
MN,"2111","109","112","249","1004","06","10","10032",461 WEST 166 STREET,M1,"08",X,"MARANATHA ASSOCIATES, INC.","2500",,,1021110109.00000000000,,,
MN,"925","46","106","64","4002","02","2","10003",342 EAST 20 STREET,M9,"08",X,"MACHNE ISRAEL, INC.","1840",,,1009250046.00000000000,,,
MN,"1498","47","108","150.02","2001","02","4","10128",44 EAST 87 STREET,M1,"08",X,PARK AVE SYNAGOGUE,"16560",,,1014980047.00000000000,,,
